Index,Min,Max
143,-0.1483301665,0.186642729
144,-0.14102149375,0.16131511125
145,-0.12467218749999999,0.157728065
146,-0.1285558055,0.15839003975
147,-0.145066522,0.16310235099999998
148,-0.17349624275,0.19001193375
149,-0.16916180375,0.18649884775
150,-0.18020778525,0.19022712875
151,-0.20732751475,0.16527305125
152,-0.21758879,0.17397825925
153,-0.21394044175,0.168705076
154,-0.23514220125,0.16992581575
155,-0.24293766925,0.15602669800000002
156,-0.25072914725,0.150806527
157,-0.31442998675,0.13934048975
158,-0.24427441525000002,0.1653583945
159,-0.230960559,0.14249839250000002
160,-0.2525295095,0.20574637899999998
161,-0.2863176615,0.17502937825
162,-0.29890026125,0.17705449
163,-0.325599074,0.184379902
164,-0.27181022224999996,0.20173140574999998
165,-0.20853813825,0.17995778425
166,-0.201471407,0.204385761
167,-0.2296944555,0.2292972325
168,-0.2186884895,0.217692746
169,-0.21135024425,0.2628722865
170,-0.15630836,0.3068130085
171,-0.177166554,0.2788583265
172,-0.1488674435,0.33003678175
173,-0.20000923774999999,0.32650341050000004
174,-0.19897215425,0.32486420425
175,-0.237802327,0.296472901
176,-0.230105113,0.30433484899999996
177,-0.21961605525,0.234353021
178,-0.282264672,0.241353073
179,-0.29312025775,0.23235702125
180,-0.21991868674999998,0.27875585849999995
181,-0.221530415,0.24849436775
182,-0.22951389500000002,0.2794996385
183,-0.26840567525,0.27997943025
184,-0.25403834525,0.27694787600000004
185,-0.309741461,0.3001089695
186,-0.278499387,0.31178308175
187,-0.29561659100000004,0.30297862725
188,-0.24418265775,0.31632531925
189,-0.233056875,0.30109857
190,-0.1764572595,0.33485337325
191,-0.21556619525,0.337304354
192,-0.1705407125,0.3103651115
193,-0.2002512045,0.27366505575
194,-0.1651440115,0.314239675
195,-0.1889801615,0.328432385
196,-0.2185008155,0.32053007224999996
197,-0.2371307685,0.28327794725
198,-0.18207762,0.2429429815
199,-0.189208064,0.19408695775
200,-0.1514250265,0.220148634
201,-0.16136785975,0.14821162225
202,-0.16410836175,0.20911487575
203,-0.18331383175,0.19507487825
204,-0.14555726675,0.2097383585
205,-0.16755986750000001,0.240730412
206,-0.14427229175,0.2820944485
207,-0.1225326045,0.3091829345
208,-0.135922606,0.287508075
209,-0.151149475,0.29132058450000003
210,-0.13436942375,0.31856187425000004
211,-0.15865734225,0.35523943825
212,-0.135416925,0.320600487
213,-0.1326624085,0.38470420175
214,-0.16134949650000002,0.37516643125000004
215,-0.155033637,0.37777479199999997
216,-0.166488074,0.36836265775
217,-0.1563319635,0.394381277
218,-0.1644968765,0.35791232500000003
219,-0.18825095725,0.44826619275
220,-0.1846066305,0.4580394625
221,-0.19726269075,0.457858425
222,-0.1814897895,0.42570837775
223,-0.23852648975,0.32009674125
224,-0.24607477725,0.32382460324999995
225,-0.26255419,0.27080155
226,-0.25735019124999997,0.308133675
227,-0.24985886,0.30480491725
228,-0.2247088885,0.29165123425
229,-0.22423439474999998,0.28342231325
230,-0.258826751,0.27522426824999996
231,-0.264106825,0.228012745
232,-0.28646708725000003,0.205452673
233,-0.266816825,0.19841727375
234,-0.268546986,0.15872315325000003
235,-0.27504594625,0.19254945950000002
236,-0.2704102,0.17403657725
237,-0.29069644225,0.190519787
238,-0.34000306625,0.19678811699999998
239,-0.340465994,0.165877648
240,-0.33750339575,0.17642562075
241,-0.423242375,0.190454267
242,-0.42476850600000005,0.18147959525000001
243,-0.41020939525,0.1875824145
244,-0.4262214825,0.163964879
245,-0.42727016425,0.15462741
246,-0.37634615000000005,0.17745543625
247,-0.44278717,0.22489038475
248,-0.3651023555,0.2703933045
249,-0.39052512500000003,0.278444678
250,-0.3639948815,0.333566264
251,-0.29413751525,0.30246670249999996
252,-0.27371879575,0.2733492925
253,-0.1980220915,0.25540579875
254,-0.2077771015,0.21598220975000001
255,-0.21079008275,0.1980730075
256,-0.19365653,0.17344239749999998
257,-0.16984367774999998,0.19203091774999997
258,-0.159660373,0.21236722175
259,-0.16374794425,0.2194542855
260,-0.151924081,0.24318304300000002
261,-0.16018478325000002,0.266691657
262,-0.15878168125,0.28613075625
263,-0.17022088900000001,0.31373595774999996
264,-0.174949162,0.31525223025
265,-0.1480069145,0.32240447375000003
266,-0.20019880325,0.3149961235
267,-0.19933576125,0.23689578475
268,-0.18857957425,0.3376027945
269,-0.1679332665,0.26618804025
270,-0.1268880665,0.29181587325
271,-0.1304534185,0.25283774125
272,-0.16372168075,0.23724097425000001
273,-0.17225056525,0.220155761
274,-0.1735766085,0.18536946524999998
275,-0.21385275625,0.19724979825
276,-0.197075445,0.21164564425000001
277,-0.27656895675,0.17706416175
278,-0.24128838225,0.25823948975
279,-0.24802004149999998,0.30347435
280,-0.2228251625,0.31570271425
281,-0.20731792575,0.28459309825
282,-0.18024383075,0.22266958
283,-0.188004184,0.23535271124999999
284,-0.187189031,0.2208620325
285,-0.1901526045,0.22746725
286,-0.2007804105,0.19197204674999999
287,-0.19749329625,0.1902537385
288,-0.1819151535,0.175632443
289,-0.187340852,0.206883516
290,-0.1874861305,0.21017305149999999
291,-0.1685523495,0.24429067499999998
292,-0.20994018025,0.27648877325
293,-0.14736381575000002,0.23268130425
294,-0.16146476375000002,0.20121612049999998
295,-0.144253683,0.23102725875000002
296,-0.23080605975000001,0.21081602224999998
297,-0.19504622025,0.19121363775
298,-0.179263738,0.220986862
299,-0.1818434225,0.22589346425
300,-0.221729618,0.25238940875
301,-0.22425765,0.22560583075
302,-0.271529846,0.19359104700000002
303,-0.30117038625,0.2022397145
304,-0.28650525175,0.18408577925
305,-0.276355782,0.16790501200000002
306,-0.27847810125,0.188672021
307,-0.23954455175,0.1847669255
308,-0.25985614675,0.21959911625
309,-0.1725663805,0.19510913624999998
310,-0.1852227115,0.18516610225000002
311,-0.180550734,0.21615161724999998
312,-0.20361307674999998,0.19347513375
313,-0.22124334025,0.16226470099999998
314,-0.25340065824999997,0.15128109225
315,-0.25333266125,0.156579368
316,-0.201207525,0.1381499545
317,-0.2001831345,0.11990765675000001
318,-0.2136527415,0.1433937625
319,-0.174337864,0.1490686965
320,-0.20788802225,0.1486173275
321,-0.17734602800000002,0.190782413
322,-0.1525802215,0.20454019699999998
323,-0.14668605875000001,0.18886714025
324,-0.13376343599999999,0.22381258925
325,-0.13786822825,0.19078317075
326,-0.161316719,0.1642579675
327,-0.14815332775,0.16720332899999998
328,-0.12656462525,0.1503774675
329,-0.13740861825,0.14779991025
330,-0.12769334000000002,0.16356005499999998
331,-0.1370445525,0.180379711
332,-0.161139566,0.2110707275
333,-0.1535044945,0.24217417875
334,-0.12986214499999998,0.3050137535
335,-0.1347916275,0.315650366
336,-0.117768943,0.318741514
337,-0.1562736035,0.2655291185
338,-0.142595299,0.28631224125
339,-0.11996905325,0.292355715
340,-0.11390356324999999,0.31735036525
341,-0.10731226575,0.27026825725
342,-0.1000711099,0.2858471495
343,-0.095583180725,0.27230484125
344,-0.108236612725,0.26215227675
345,-0.10770466349999999,0.23302399025
346,-0.10258293900000001,0.21587349875
347,-0.107474061,0.15582834950000002
348,-0.12972454525000002,0.171122942
349,-0.14444726324999999,0.18001518425000002
350,-0.151104009,0.18747877725
351,-0.146469183,0.1698429475
352,-0.12991843775,0.13106762975000003
353,-0.154038552,0.13157153845
354,-0.14740899175,0.12324650575
355,-0.16809388275,0.146747883
356,-0.157368075,0.14579785
357,-0.1598748705,0.16395049875
358,-0.16509824975,0.1626816355
359,-0.14674319525,0.18176373075000002
360,-0.143145159,0.2047387695
361,-0.16995417925,0.2423086965
362,-0.2000102105,0.20849943499999998
363,-0.2233983945,0.2000276445
364,-0.27921892924999997,0.17506151674999998
365,-0.24845060475,0.19376800225
366,-0.28664223875,0.18644204375
367,-0.267652942,0.206863508
368,-0.2916082515,0.21577931275
369,-0.27621531475000005,0.2752586345
370,-0.24545935524999998,0.30333967525
371,-0.29546979824999997,0.28828253025
372,-0.2804734665,0.27024104574999996
373,-0.27101535,0.24167854875
374,-0.29791621275,0.24195758625
375,-0.28841053725,0.19818203825
376,-0.31108636625,0.2124333235
377,-0.29537197174999996,0.19552679
378,-0.304936229,0.20680270325
379,-0.28486717975,0.1864881665
380,-0.260712281,0.17084105
381,-0.23631116,0.1416161285
382,-0.23497500850000003,0.1291192565
383,-0.23368551925,0.107205259025
384,-0.23869867625,0.090049288
385,-0.227224459,0.065709936425
386,-0.26626871124999996,0.0671889046
387,-0.299160775,0.057117680250000004
388,-0.2804000225,0.060589224425000004
389,-0.27310748075,0.0653050339
390,-0.29312920725,0.065047366625
391,-0.29803831150000004,0.06961311249999999
392,-0.31408204125,0.074025398825
393,-0.32358357325000003,0.0823238225
394,-0.30938364525,0.11072148175
395,-0.299003025,0.0838916364
396,-0.28161994349999997,0.086701885
397,-0.3079417415,0.0926284533
398,-0.35037144249999996,0.093943596775
399,-0.38991821475,0.08740565750000001
400,-0.36510778925,0.11066602525
401,-0.37466401625,0.14113779025
402,-0.342035271,0.1193495135
403,-0.2908235605,0.10708693749999999
404,-0.24058467925,0.09396057000000001
405,-0.229704753,0.09333564717500001
406,-0.28637669200000004,0.12675410125
407,-0.3025196615,0.14769346425
408,-0.302744605,0.1226301425
409,-0.3102414,0.10887096475000001
410,-0.34376764025,0.12307933125
411,-0.26712853425,0.11337957375000002
412,-0.28231608125,0.09095410000000001
413,-0.309691385,0.082943975
414,-0.27086275049999997,0.0649785342
415,-0.24371542775,0.10983310075
416,-0.20760241175,0.15292443675
417,-0.2239235005,0.167472869
418,-0.247979905,0.135132641
419,-0.23563079925000002,0.12967343425
420,-0.195642132,0.1402926185
421,-0.20717564500000002,0.1998276975
422,-0.169793885,0.20071932675
423,-0.21192816275,0.20969223175
424,-0.26109509575,0.2409089655
425,-0.25415685050000003,0.258568227
426,-0.2172546085,0.235831119
427,-0.25220005,0.2123917045
428,-0.23550032124999998,0.21591291925
429,-0.17489999175,0.17641360325
430,-0.20761568475,0.18575476875
431,-0.227049803,0.15114605825
432,-0.21263158725,0.132408481
433,-0.26478678725000004,0.1438539105
434,-0.31927859025,0.133298041
435,-0.30099035075,0.12303200550000001
436,-0.3483996285,0.090079399
437,-0.30787710074999997,0.11450427575000001
438,-0.3076516765,0.10093937425
439,-0.3215241285,0.10441924135
440,-0.286205083,0.11534757325
441,-0.23141485125,0.14682380475
442,-0.22703769025,0.192322212
443,-0.22453703375,0.17570881175
444,-0.19012605775,0.1322791525
445,-0.21502332775,0.1279092315
446,-0.25060200325000004,0.1302142475
447,-0.27217761325,0.14264098575
448,-0.2471946255,0.14184266675
449,-0.2381074205,0.17558268875
450,-0.23479858425,0.1814989265
451,-0.25544449525,0.18877675375
452,-0.2430104945,0.1311815305
453,-0.25068361875,0.11898737225
454,-0.26166127975,0.129490041
455,-0.20827,0.15041762250000001
456,-0.20406602350000003,0.18710529425
457,-0.19886060049999998,0.18589783125
458,-0.14884296025,0.14367219825
459,-0.16218080025,0.12473345375
460,-0.140842654,0.11665998925
461,-0.12285741624999999,0.09985192749999999
462,-0.12309864174999999,0.130995238
463,-0.11393318125,0.11879613475
464,-0.1183933095,0.1096043215
465,-0.1061723625,0.13111618175
466,-0.096591345,0.1726237535
467,-0.124021494875,0.176698719
468,-0.13298952925000002,0.14915340025
469,-0.12341382325000001,0.148453251
470,-0.1218194615,0.14881124475000002
471,-0.131042825,0.19214029575
472,-0.1401032845,0.2462072
473,-0.134835234,0.21140736325
474,-0.14522060625,0.281289473
475,-0.15340943975000002,0.278262593
476,-0.138959321,0.24968842075
477,-0.13092572775,0.16695160825
478,-0.155605831,0.16456145075
479,-0.15957261275,0.14452710375
480,-0.160766393,0.1456004305
481,-0.1726198145,0.16366076475000002
482,-0.22098672425,0.15256435775
483,-0.203839354,0.14941177525
484,-0.284191117,0.12944277799999998
485,-0.244761825,0.122657167
486,-0.285849042,0.15759871025
487,-0.238367781,0.145701468
488,-0.19033727050000002,0.12454575675
489,-0.21817225575,0.133285513
490,-0.19797431275,0.15104079625
491,-0.16960145,0.1425249055
492,-0.1627458145,0.16198064375
493,-0.14643841225,0.16498283275
494,-0.13044865074999998,0.16295214725
495,-0.12995007625,0.134380849
496,-0.1343861875,0.18494549375000002
497,-0.139353968,0.19127300725000002
498,-0.1211336105,0.19534305124999998
499,-0.12934108975,0.19732487799999998
500,-0.12711326025,0.1879074445
501,-0.10519195975,0.16220034625000002
502,-0.110529613,0.14030846624999999
503,-0.14229096125,0.14541506725
504,-0.19008149224999998,0.14083506925
505,-0.20850350350000002,0.14939446
506,-0.168814916,0.18249306725
507,-0.149087615,0.18373012125
508,-0.15921650425,0.20792384525
509,-0.13676349399999999,0.1987737605
510,-0.12392056750000001,0.21755515674999998
511,-0.12304831425000001,0.17704823274999998
512,-0.084495988375,0.1952069415
513,-0.1265762775,0.21171520300000002
514,-0.13291710275000002,0.21820151324999998
515,-0.17176453400000002,0.207601085
516,-0.17902961574999998,0.194107678
517,-0.14514838925,0.1589879285
518,-0.13036915875000002,0.151682113
519,-0.16546805975,0.1849754975
520,-0.172852307,0.22072628149999998
521,-0.203601684,0.201563679
522,-0.19436970575,0.226882651
523,-0.18829907099999998,0.16039428149999999
524,-0.18807489075,0.20404103375000002
525,-0.21285272025,0.23266202575
526,-0.19191253549999998,0.24664987649999998
527,-0.21084342374999998,0.23165663475
528,-0.208426641,0.21334860875
529,-0.17004491425,0.199521471
530,-0.19102543575,0.1841647735
531,-0.22606063599999998,0.21109868599999998
532,-0.22916556924999998,0.25165615
533,-0.23369973924999998,0.23166126775
534,-0.223921792,0.21883407249999998
535,-0.210543316,0.216542866
536,-0.24983699275,0.238409858
537,-0.2320635765,0.24558437624999999
538,-0.233440872,0.24775850425
539,-0.1958426725,0.23458868125
540,-0.19649447125,0.24467305475
541,-0.18037713275,0.17290534475
542,-0.15856564525,0.17668230899999998
543,-0.14921464774999998,0.15855548575
544,-0.118690785,0.15747148174999998
545,-0.12609832375,0.13920060550000002
546,-0.1351683115,0.15788305925
547,-0.1362907325,0.15845594224999998
548,-0.19440508474999998,0.12560561675
549,-0.1935857575,0.148707781
550,-0.22644533275,0.13387015875000002
551,-0.21972062050000002,0.11581428875000001
552,-0.205024,0.18545368875
553,-0.16094646025,0.1887442145
554,-0.2258668805,0.213407379
555,-0.23213306825,0.2301972805
556,-0.23919252325,0.2459686555
557,-0.21290705925,0.17962599575
558,-0.18102648875,0.212670159
559,-0.1922749705,0.1763777185
560,-0.181383774,0.266281499
561,-0.17494378575,0.25975877075
562,-0.226289913,0.21269645175
563,-0.25006215275,0.18382365974999998
564,-0.18033480275,0.16357092725
565,-0.17703538375,0.13843559500000002
566,-0.182170171,0.1543506195
567,-0.15226996325,0.14751355325
568,-0.14945233975,0.14330591525
569,-0.1406789605,0.1636690495
570,-0.13877375425,0.1870954145
571,-0.1503971535,0.17828382
572,-0.15522566399999999,0.21335293
573,-0.16650291374999998,0.19471433025
574,-0.198952589,0.18293583000000002
575,-0.2144495545,0.221013552
576,-0.20361814450000001,0.20826281624999998
577,-0.1977334915,0.15830506349999998
578,-0.20032047225000002,0.1679897345
579,-0.1918743295,0.15939278525
580,-0.215927031,0.20464887825
581,-0.217674592,0.2124674355
582,-0.24788615149999998,0.2304495575
583,-0.27985729275,0.18887924075
584,-0.2686736,0.2214449275
585,-0.2391317935,0.175248567
586,-0.25274673849999996,0.16899029525
587,-0.22722753099999998,0.15972092499999999
588,-0.20541247325,0.11242702425000001
589,-0.20014173149999998,0.09218328
590,-0.215587498,0.09021329
591,-0.2068530465,0.09386718375
592,-0.196629144,0.101037785
593,-0.19520833725,0.12417690074999999
594,-0.17619184,0.106270445775
595,-0.18519914525,0.0554555925
596,-0.18910098975,0.08184867
597,-0.176804043,0.12142188474999999
598,-0.2033653035,0.11878752325
599,-0.218906205,0.1304922325
600,-0.19601259999999998,0.13160981775
601,-0.19077059999999998,0.1273869855
602,-0.2136493625,0.160150174
603,-0.20442193725,0.15085311824999997
604,-0.19718232,0.16045928775
605,-0.14690727025,0.15836450825
606,-0.15645461175,0.14662431925
607,-0.1548953585,0.13068165650000002
608,-0.135277289,0.128886122
609,-0.11040344675,0.150659789
610,-0.1162676495,0.13367253175
611,-0.11853775125,0.123289147
612,-0.10507779625,0.12150053475
613,-0.1133232045,0.147792846
614,-0.0949343,0.1721791105
615,-0.10021475,0.17876373625
616,-0.09698856645000001,0.2016352825
617,-0.11913613225,0.19696758674999998
618,-0.16188611149999999,0.16759468975
619,-0.19209692275,0.20535299525
620,-0.15437398875000002,0.20267095
621,-0.1967274135,0.161747498
622,-0.21704363975000002,0.145321783
623,-0.20050298425000002,0.1506558395
624,-0.18905933925,0.151453972
625,-0.14387629925,0.1441527155
626,-0.13097490525,0.18181667125
627,-0.130557671,0.20308367125
628,-0.1430839685,0.22500276875000003
629,-0.1691277025,0.22043578725
630,-0.16474883099999998,0.21141877425
631,-0.215168003,0.18930255925
632,-0.20881830875,0.17777282849999998
633,-0.195516832,0.16217436275
634,-0.2020188645,0.13398325775
635,-0.1907333095,0.110515616725
636,-0.1916372665,0.10211574475
637,-0.208399788,0.0997936467
638,-0.19920638000000002,0.09627116875
639,-0.21111800525000002,0.0873217325
640,-0.19927270325000002,0.094530113975
641,-0.20277110875,0.11416157525
642,-0.17399038,0.095053465
643,-0.17520782725,0.11463524124999999
644,-0.14214700475,0.12103772325
645,-0.17137856825,0.1209524965
646,-0.1626226715,0.154602412
647,-0.16658598975,0.14493868524999998
648,-0.18049025175,0.12459632775
649,-0.1647721775,0.1170499495
650,-0.16344907874999998,0.11139466625
651,-0.1613612895,0.1053102205
652,-0.15749579349999998,0.14170137425
653,-0.16454299575,0.192672243
654,-0.155346956,0.16828756775
655,-0.137177095,0.18472271425
656,-0.12579405875,0.13621617125000002
657,-0.13488496075,0.1334501695
658,-0.17478230250000001,0.12683784950000002
659,-0.166830424,0.11032957040000001
660,-0.1940874155,0.07400729
661,-0.19450020699999998,0.09022570534999999
662,-0.2005986905,0.0833378736
663,-0.19709745825,0.096802723875
664,-0.20668860875,0.0876070625
665,-0.20260212575,0.14037827025
666,-0.17662588299999998,0.128354657
667,-0.1855020415,0.12960475875
668,-0.18636327475,0.18043300974999998
669,-0.23527279825,0.16405332099999997
670,-0.220518719,0.15243780225
671,-0.191958036,0.12195989525
672,-0.1754032375,0.15189871925
673,-0.1891451735,0.202760566
674,-0.2019673715,0.17328698950000002
675,-0.22505466875,0.2247900215
676,-0.17311996625,0.21065185474999998
677,-0.213831278,0.20430879275
678,-0.19799575225000002,0.17728389025
679,-0.178974887,0.155383304
680,-0.118159849,0.15875344725
681,-0.150381867,0.15283271125
682,-0.10363962275,0.11497200475
683,-0.1100069915,0.10096561425
684,-0.11137360475,0.11247079425
685,-0.12627429750000002,0.12118173225000001
686,-0.09212569100000001,0.111302601
687,-0.08743639,0.11885580200000001
688,-0.098457655,0.11663606774999999
689,-0.10038092574999999,0.106157245
690,-0.10775409075,0.1246248245
691,-0.14130185025,0.10878339075
692,-0.1313428525,0.11981757174999999
693,-0.126735802,0.14790928550000002
694,-0.13257695175,0.14564374324999999
695,-0.10711894375,0.135669306
696,-0.107249959,0.14994154875
697,-0.11146793375,0.150129604
698,-0.121127043,0.18226545775
699,-0.109214993425,0.1739378005
700,-0.13015424775,0.17525474725
701,-0.12089060625,0.17219924175
702,-0.107691774325,0.19006040675
703,-0.10356648645,0.16300522875
704,-0.0816524488,0.14497596525
705,-0.1247570865,0.15847537275
706,-0.13971494125,0.1167453475
707,-0.18027537025,0.1136493525
708,-0.171342064,0.11305136025
709,-0.186142668,0.0981170425
710,-0.171302289,0.08309520625
711,-0.16064461675,0.081163126975
712,-0.19910185400000002,0.0895985336
713,-0.19330694925,0.096012925
714,-0.17070850675,0.10342000200000001
715,-0.1583783915,0.094627708825
716,-0.13365316375,0.104951062
717,-0.15698621825,0.11254500825
718,-0.1401654445,0.1150688845
719,-0.16138136349999999,0.0819735925
720,-0.14042500375,0.100679721475
721,-0.11573805100000001,0.0778811836
722,-0.1315837685,0.08134422000000001
723,-0.16162780300000001,0.09924727
724,-0.142688733,0.1208196655
725,-0.18638864924999998,0.14072428625
726,-0.1730011065,0.18039532749999998
727,-0.19311045524999998,0.16414649450000002
728,-0.20632638025,0.15565179299999998
729,-0.19413666075,0.16602879425
730,-0.19197294850000002,0.1520936975
731,-0.20019474225,0.1151571705
732,-0.17182502025,0.1033753525
733,-0.14227632825,0.09366256745000001
734,-0.127340997,0.0913106375
735,-0.1131840335,0.090911845
736,-0.107409875,0.0880711619
737,-0.1335777155,0.10515015550000001
738,-0.137711525,0.11098461225
739,-0.13336238075,0.146275431
740,-0.1503412145,0.174770039
741,-0.13232386075,0.1596450095
742,-0.12817394525,0.16052110125
743,-0.141122002,0.17795770275
744,-0.13591673575,0.17145022925
745,-0.12051766575,0.1864611285
746,-0.1323971665,0.19201356525
747,-0.14620085825,0.18126013100000002
748,-0.1279389205,0.2034147455
749,-0.13748006275,0.16822864525
750,-0.12228223675,0.1803444025
751,-0.13400642725,0.15295253925
752,-0.114321383,0.157145474
753,-0.13315311700000002,0.1665965225
754,-0.0990061595,0.179194573
755,-0.10230795300000001,0.191483039
756,-0.11085009025,0.22125871475
757,-0.108233523,0.221602952
758,-0.1065262095,0.2413390875
759,-0.13134876825,0.29135502874999997
760,-0.1205599195,0.25168921425
761,-0.1081083935,0.22294788825
762,-0.11641479675000001,0.19452177
763,-0.121843636275,0.2289689335
764,-0.11817161749999999,0.2407072
765,-0.144587096,0.189078424
766,-0.15153391475,0.17182803175
767,-0.15753182975,0.15014342575
768,-0.1554824225,0.140338669
769,-0.19724947175000002,0.1519469915
770,-0.18743250925,0.16592354975
771,-0.1546587165,0.151870854
772,-0.151371644,0.13192424175
773,-0.14702952275,0.14918081824999999
774,-0.15080677850000002,0.12192179625
775,-0.178849482,0.13051311999999998
776,-0.1629581845,0.14371722925
777,-0.17807446825,0.14122192925
778,-0.147004003,0.12446627725000001
779,-0.1326192465,0.15541662825000002
780,-0.14344146875,0.15290996475000002
781,-0.14156217525,0.16323387175
782,-0.143127,0.14405939699999998
783,-0.13619862125,0.13856707725
784,-0.11590337725,0.119467834
785,-0.13341284574999998,0.1427254315
786,-0.13252966825,0.17092252875
787,-0.16392067425,0.15943581625
788,-0.13664761375,0.18303144699999999
789,-0.12243261775,0.1563937145
790,-0.133740102,0.15520023924999998
791,-0.136444307,0.1350641695
792,-0.138251093,0.141355946
793,-0.11528883150000001,0.14352970575
794,-0.1378457025,0.13956280825
795,-0.151974016,0.15846151875
796,-0.13265915574999998,0.2055595855
797,-0.15336117775,0.1841178535
798,-0.14159271950000002,0.2016196175
799,-0.1304699535,0.22096206975
800,-0.17487404475,0.211874105
801,-0.19334208975,0.22018048175000002
802,-0.20382778775,0.18676693325000002
